rowid,dataset,_link,_link_activity,_link_activity_label,prefix,iatiidentifier,reportingorg_ref,ref,locationreach_code,locationreach_codename,name_narrative,description_narrative,activitydescription_narrative,administrative,point_srsName,point_pos,exactness_code,exactness_codename,locationclass,locationclass_code,locationclass_codename,featuredesignation_code,featuredesignation_codename,percentage,recipientcountry_codename,Sector
534012,iadb-br,289763.location.5,289763,289763,iadb,XI-IATI-IADB-BR-L1187,XI-IATI-IADB,,1,Activity,"Brazil,Novo Hamburgo,Getúlio Vargas",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-29.70452195, -51.08675546",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,URBAN DEVELOPMENT AND HOUSING
534013,iadb-br,289763.location.6,289763,289763,iadb,XI-IATI-IADB-BR-L1187,XI-IATI-IADB,,1,Activity,"Brazil,Novo Hamburgo,Industrial",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-29.7183212, -51.1313903",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,URBAN DEVELOPMENT AND HOUSING
534014,iadb-br,289763.location.7,289763,289763,iadb,XI-IATI-IADB-BR-L1187,XI-IATI-IADB,,1,Activity,"Brazil,Palmeira",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-27.9010519, -53.3135927",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,URBAN DEVELOPMENT AND HOUSING
534015,iadb-br,289763.location.8,289763,289763,iadb,XI-IATI-IADB-BR-L1187,XI-IATI-IADB,,1,Activity,"Brazil,Santo Afonso",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-19.9107141, -44.272998",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,URBAN DEVELOPMENT AND HOUSING
534016,iadb-br,289763.location.9,289763,289763,iadb,XI-IATI-IADB-BR-L1187,XI-IATI-IADB,,1,Activity,"Brazil,Santo Afonso,Canudos",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-9.8970317, -39.0271497",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,URBAN DEVELOPMENT AND HOUSING
534017,iadb-br,289763.location.10,289763,289763,iadb,XI-IATI-IADB-BR-L1187,XI-IATI-IADB,,1,Activity,"Brazil,Se",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"49.6026265, 6.1338866",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,URBAN DEVELOPMENT AND HOUSING
534006,iadb-br,289633.location.0,289633,289633,iadb,XI-IATI-IADB-BR-L1445,XI-IATI-IADB,,1,Activity,"Brazil,Maracana ",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-3.8779438, -38.6247697",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,TRANSPORT
534007,iadb-br,289633.location.1,289633,289633,iadb,XI-IATI-IADB-BR-L1445,XI-IATI-IADB,,1,Activity,"Brazil,Maracana ,Maracana ",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-3.8779809, -38.6255898066663",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,TRANSPORT
534018,iadb-br,289764.location.0,289764,289764,iadb,XI-IATI-IADB-BR-L1084,XI-IATI-IADB,,1,Activity,"Brazil,Registro",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-24.497942, -47.844895",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,URBAN DEVELOPMENT AND HOUSING
534019,iadb-br,289764.location.1,289764,289764,iadb,XI-IATI-IADB-BR-L1084,XI-IATI-IADB,,1,Activity,"Brazil,Santa Maria",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-29.6860512, -53.8069214",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,URBAN DEVELOPMENT AND HOUSING
534020,iadb-br,289764.location.2,289764,289764,iadb,XI-IATI-IADB-BR-L1084,XI-IATI-IADB,,1,Activity,"Brazil,Assis",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-22.6620892, -50.420623",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,URBAN DEVELOPMENT AND HOUSING
534021,iadb-br,289764.location.3,289764,289764,iadb,XI-IATI-IADB-BR-L1084,XI-IATI-IADB,,1,Activity,"Brazil,Assis,Centro",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-22.6608604, -50.408064",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,URBAN DEVELOPMENT AND HOUSING
534022,iadb-br,289764.location.4,289764,289764,iadb,XI-IATI-IADB-BR-L1084,XI-IATI-IADB,,1,Activity,"Brazil,Ba",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"12.4450149, -69.9231155",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,URBAN DEVELOPMENT AND HOUSING
534023,iadb-br,289764.location.5,289764,289764,iadb,XI-IATI-IADB-BR-L1084,XI-IATI-IADB,,1,Activity,"Brazil,Bairro Novo",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-4.1365866, -45.1157264",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,URBAN DEVELOPMENT AND HOUSING
534024,iadb-br,289764.location.6,289764,289764,iadb,XI-IATI-IADB-BR-L1084,XI-IATI-IADB,,1,Activity,"Brazil,Central,Central",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-18.9695364, -49.4703309",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,URBAN DEVELOPMENT AND HOUSING
534025,iadb-br,289764.location.7,289764,289764,iadb,XI-IATI-IADB-BR-L1084,XI-IATI-IADB,,1,Activity,"Brazil,Centro",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-7.017749, -37.945295",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,URBAN DEVELOPMENT AND HOUSING
534026,iadb-br,289764.location.8,289764,289764,iadb,XI-IATI-IADB-BR-L1084,XI-IATI-IADB,,1,Activity,"Brazil,Contrato",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-17.6814929, -42.67057717",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,URBAN DEVELOPMENT AND HOUSING
534027,iadb-br,289764.location.9,289764,289764,iadb,XI-IATI-IADB-BR-L1084,XI-IATI-IADB,,1,Activity,"Brazil,Coqueiral",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-21.1898365, -45.4409829",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,URBAN DEVELOPMENT AND HOUSING
534028,iadb-br,289764.location.10,289764,289764,iadb,XI-IATI-IADB-BR-L1084,XI-IATI-IADB,,1,Activity,"Brazil,Liberdade",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-22.0253009, -44.3208231",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,URBAN DEVELOPMENT AND HOUSING
534029,iadb-br,289764.location.11,289764,289764,iadb,XI-IATI-IADB-BR-L1084,XI-IATI-IADB,,1,Activity,"Brazil,Mari",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-7.0580611, -35.3184163",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,URBAN DEVELOPMENT AND HOUSING
534030,iadb-br,289764.location.12,289764,289764,iadb,XI-IATI-IADB-BR-L1084,XI-IATI-IADB,,1,Activity,"Brazil,Poxim",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-10.03188665, -36.14752476",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,URBAN DEVELOPMENT AND HOUSING
534031,iadb-br,289765.location.0,289765,289765,iadb,XI-IATI-IADB-BR-L1175,XI-IATI-IADB,,1,Activity,"Brazil,Centro",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-7.017749, -37.945295",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,URBAN DEVELOPMENT AND HOUSING
534039,iadb-br,289765.location.1,289765,289765,iadb,XI-IATI-IADB-BR-L1175,XI-IATI-IADB,,1,Activity,"Brazil,Ori",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-7.7375085, -39.38468334",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,URBAN DEVELOPMENT AND HOUSING
534040,iadb-br,289765.location.2,289765,289765,iadb,XI-IATI-IADB-BR-L1175,XI-IATI-IADB,,1,Activity,"Brazil,Rio de Janeiro",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-22.9110137, -43.2093727",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,URBAN DEVELOPMENT AND HOUSING
534041,iadb-br,289765.location.3,289765,289765,iadb,XI-IATI-IADB-BR-L1175,XI-IATI-IADB,,1,Activity,"Brazil,Se",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"49.6026265, 6.1338866",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,URBAN DEVELOPMENT AND HOUSING
534032,iadb-br,289634.location.0,289634,289634,iadb,XI-IATI-IADB-BR-L1164,XI-IATI-IADB,,1,Activity,"Brazil,Campanha",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-21.8361108, -45.401986",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,WATER AND SANITATION
534033,iadb-br,289634.location.1,289634,289634,iadb,XI-IATI-IADB-BR-L1164,XI-IATI-IADB,,1,Activity,"Brazil,Igara",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-10.3996681, -40.1117812",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,WATER AND SANITATION
534034,iadb-br,289634.location.2,289634,289634,iadb,XI-IATI-IADB-BR-L1164,XI-IATI-IADB,,1,Activity,"Brazil,Igarap ",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-20.068789, -44.3017439",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,WATER AND SANITATION
534035,iadb-br,289634.location.3,289634,289634,iadb,XI-IATI-IADB-BR-L1164,XI-IATI-IADB,,1,Activity,"Brazil,Igarap ,Igarap ",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-4.657368, -44.8521084",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,WATER AND SANITATION
534036,iadb-br,289634.location.4,289634,289634,iadb,XI-IATI-IADB-BR-L1164,XI-IATI-IADB,,1,Activity,"Brazil,Manaus",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-3.1316333, -59.9825041",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,WATER AND SANITATION
534037,iadb-br,289634.location.5,289634,289634,iadb,XI-IATI-IADB-BR-L1164,XI-IATI-IADB,,1,Activity,"Brazil,Placas",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-3.8689529, -54.2154346",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,WATER AND SANITATION
534038,iadb-br,289634.location.6,289634,289634,iadb,XI-IATI-IADB-BR-L1164,XI-IATI-IADB,,1,Activity,"Brazil,Placas,Manaus",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-2.0497228, -60.0071369",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,WATER AND SANITATION
534042,iadb-br,289766.location.0,289766,289766,iadb,XI-IATI-IADB-BR-L1104,XI-IATI-IADB,,1,Activity,"Brazil,Campo",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-12.49886, -38.2441342",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,URBAN DEVELOPMENT AND HOUSING
534043,iadb-br,289766.location.1,289766,289766,iadb,XI-IATI-IADB-BR-L1104,XI-IATI-IADB,,1,Activity,"Brazil,Campo Grande",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-20.4640173, -54.6162947",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,URBAN DEVELOPMENT AND HOUSING
534044,iadb-br,289766.location.2,289766,289766,iadb,XI-IATI-IADB-BR-L1104,XI-IATI-IADB,,1,Activity,"Brazil,Campo Grande,Campo Grande",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-20.4640173, -54.6162947",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,URBAN DEVELOPMENT AND HOUSING
534045,iadb-br,289766.location.3,289766,289766,iadb,XI-IATI-IADB-BR-L1104,XI-IATI-IADB,,1,Activity,"Brazil,Campo,Castilho",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-20.4486957, -54.6810497",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,URBAN DEVELOPMENT AND HOUSING
534046,iadb-br,289766.location.4,289766,289766,iadb,XI-IATI-IADB-BR-L1104,XI-IATI-IADB,,1,Activity,"Brazil,Castilho",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-20.8695636, -51.4877792",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,URBAN DEVELOPMENT AND HOUSING
534047,iadb-br,289766.location.5,289766,289766,iadb,XI-IATI-IADB-BR-L1104,XI-IATI-IADB,,1,Activity,"Brazil,Centro",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-7.017749, -37.945295",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,URBAN DEVELOPMENT AND HOUSING
534048,iadb-br,289766.location.6,289766,289766,iadb,XI-IATI-IADB-BR-L1104,XI-IATI-IADB,,1,Activity,"Brazil,Esplanada",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-11.800614, -37.9453",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,URBAN DEVELOPMENT AND HOUSING
534056,iadb-br,289766.location.7,289766,289766,iadb,XI-IATI-IADB-BR-L1104,XI-IATI-IADB,,1,Activity,"Brazil,Se",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"49.6026265, 6.1338866",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,URBAN DEVELOPMENT AND HOUSING
534049,iadb-br,289635.location.0,289635,289635,iadb,XI-IATI-IADB-BR-L1038,XI-IATI-IADB,,1,Activity,"Brazil,Ba",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"12.4450149, -69.9231155",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,WATER AND SANITATION
534050,iadb-br,289635.location.1,289635,289635,iadb,XI-IATI-IADB-BR-L1038,XI-IATI-IADB,,1,Activity,"Brazil,Cachoeira",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-30.0482234, -52.8901686",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,WATER AND SANITATION
534051,iadb-br,289635.location.2,289635,289635,iadb,XI-IATI-IADB-BR-L1038,XI-IATI-IADB,,1,Activity,"Brazil,Dona Francisca,Joinville",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-26.2964648, -48.84291154",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,WATER AND SANITATION
534052,iadb-br,289635.location.3,289635,289635,iadb,XI-IATI-IADB-BR-L1038,XI-IATI-IADB,,1,Activity,"Brazil,Joinville",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-26.3044898, -48.8486726",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,WATER AND SANITATION
534053,iadb-br,289635.location.4,289635,289635,iadb,XI-IATI-IADB-BR-L1038,XI-IATI-IADB,,1,Activity,"Brazil,Se",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"49.6026265, 6.1338866",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,WATER AND SANITATION
534054,iadb-br,289635.location.5,289635,289635,iadb,XI-IATI-IADB-BR-L1038,XI-IATI-IADB,,1,Activity,"Brazil,Serra",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-20.1252961, -40.3064477",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,WATER AND SANITATION
534055,iadb-br,289635.location.6,289635,289635,iadb,XI-IATI-IADB-BR-L1038,XI-IATI-IADB,,1,Activity,"Brazil,Serra,Dona Francisca",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-21.3160783, -47.5660242",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,WATER AND SANITATION
534057,iadb-br,289767.location.0,289767,289767,iadb,XI-IATI-IADB-BR-L1516,XI-IATI-IADB,,1,Activity,"Brazil, AVENIDA RANGEL PESTANA, 300, SÿO PAULO",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-23.549859995744, -46.630329977083",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,REFORM / MODERNIZATION OF THE STATE
534058,iadb-br,289769.location.0,289769,289769,iadb,XI-IATI-IADB-BR-L1372,XI-IATI-IADB,,1,Activity,"Brazil,Ba",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-12.285251, -41.9294776",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,SOCIAL INVESTMENT
534068,iadb-br,289769.location.1,289769,289769,iadb,XI-IATI-IADB-BR-L1372,XI-IATI-IADB,,1,Activity,"Brazil,Mel",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-6.3973496, -39.5745518",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,SOCIAL INVESTMENT
534069,iadb-br,289769.location.2,289769,289769,iadb,XI-IATI-IADB-BR-L1372,XI-IATI-IADB,,1,Activity,"Brazil,Para",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-4.7493933, -52.8973006",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,SOCIAL INVESTMENT
534059,iadb-br,289636.location.0,289636,289636,iadb,XI-IATI-IADB-BR-L1216,XI-IATI-IADB,,1,Activity,"Brazil,Itaim",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-22.3931259, -45.86755313",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,WATER AND SANITATION
534060,iadb-br,289636.location.1,289636,289636,iadb,XI-IATI-IADB-BR-L1216,XI-IATI-IADB,,1,Activity,"Brazil,Jaci",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-20.8844434, -49.5710544",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,WATER AND SANITATION
534061,iadb-br,289636.location.2,289636,289636,iadb,XI-IATI-IADB-BR-L1216,XI-IATI-IADB,,1,Activity,"Brazil,Jardim",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-21.479941, -56.148902",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,WATER AND SANITATION
534062,iadb-br,289636.location.3,289636,289636,iadb,XI-IATI-IADB-BR-L1216,XI-IATI-IADB,,1,Activity,"Brazil,Jardim Helena",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-23.479635, -46.4196826",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,WATER AND SANITATION
534063,iadb-br,289636.location.4,289636,289636,iadb,XI-IATI-IADB-BR-L1216,XI-IATI-IADB,,1,Activity,"Brazil,Jardim,Jaci",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-23.471556, -46.39414337",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,WATER AND SANITATION
534064,iadb-br,289636.location.5,289636,289636,iadb,XI-IATI-IADB-BR-L1216,XI-IATI-IADB,,1,Activity,"Brazil,Jardim,Jardim",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-21.479941, -56.148902",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,WATER AND SANITATION
534065,iadb-br,289636.location.6,289636,289636,iadb,XI-IATI-IADB-BR-L1216,XI-IATI-IADB,,1,Activity,"Brazil,Mata,Mata",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-29.5456605, -54.48189838",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,WATER AND SANITATION
534066,iadb-br,289636.location.7,289636,289636,iadb,XI-IATI-IADB-BR-L1216,XI-IATI-IADB,,1,Activity,"Brazil,Rive",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-20.74257095, -41.45487752",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,WATER AND SANITATION
534067,iadb-br,289636.location.8,289636,289636,iadb,XI-IATI-IADB-BR-L1216,XI-IATI-IADB,,1,Activity,"Brazil,Varzeas",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-12.72110805, -44.39563242",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,WATER AND SANITATION
534070,iadb-br,289770.location.0,289770,289770,iadb,XI-IATI-IADB-BR-L1406,XI-IATI-IADB,,1,Activity,"Brazil, RUA SORIANO ALBUQUERQUE, 230 - JOAQUIM T VORA, FORTALEZA",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-3.748200015979, -38.518119984548",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,SOCIAL INVESTMENT
534075,iadb-br,289770.location.1,289770,289770,iadb,XI-IATI-IADB-BR-L1406,XI-IATI-IADB,,1,Activity,"Brazil, RUA SORIANO ALBUQUERQUE 230 JOAQUIM TAVORA, FORTALEZA",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-3.748200015979, -38.518119984548",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,SOCIAL INVESTMENT
534071,iadb-br,289637.location.0,289637,289637,iadb,XI-IATI-IADB-BR-L1524,XI-IATI-IADB,,1,Activity,"Brazil,Esp rito Santo",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-19.5687682, -40.1721991",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,TRANSPORT
534072,iadb-br,289637.location.1,289637,289637,iadb,XI-IATI-IADB-BR-L1524,XI-IATI-IADB,,1,Activity,"Brazil,Esp rito Santo,Esp rito Santo",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-6.2985, -35.2997925147314",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,TRANSPORT
534073,iadb-br,289638.location.0,289638,289638,iadb,XI-IATI-IADB-BR-L1001,XI-IATI-IADB,,1,Activity,"Brazil,Bras",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-23.54511365, -46.61633553",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,AGRICULTURE AND RURAL DEVELOPMENT
534074,iadb-gy,289847.location.0,289847,289847,iadb,XI-IATI-IADB-GY-L1080,XI-IATI-IADB,,1,Activity,"Guyana, 1 BRICKDAM STREET, GEORGETOWN",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"6.807446190173, -58.160325594151",2,Approximate,,,,PPLC,capital of a political entity,,Guyana,HEALTH
534076,iadb-br,289771.location.0,289771,289771,iadb,XI-IATI-IADB-BR-L1053,XI-IATI-IADB,,1,Activity,"Brazil,Assis",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-22.6620892, -50.420623",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,SOCIAL INVESTMENT
534077,iadb-br,289771.location.1,289771,289771,iadb,XI-IATI-IADB-BR-L1053,XI-IATI-IADB,,1,Activity,"Brazil,Assis,Assistencia",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-22.657564, -50.4083326",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,SOCIAL INVESTMENT
534078,iadb-br,289771.location.2,289771,289771,iadb,XI-IATI-IADB-BR-L1053,XI-IATI-IADB,,1,Activity,"Brazil,Cear ",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-5.3264703, -39.7156073",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,SOCIAL INVESTMENT
534079,iadb-br,289771.location.3,289771,289771,iadb,XI-IATI-IADB-BR-L1053,XI-IATI-IADB,,1,Activity,"Brazil,Centro",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-7.017749, -37.945295",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,SOCIAL INVESTMENT
534080,iadb-br,289771.location.4,289771,289771,iadb,XI-IATI-IADB-BR-L1053,XI-IATI-IADB,,1,Activity,"Brazil,Quadra",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-23.30154925, -48.0332664",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,SOCIAL INVESTMENT
534081,iadb-br,289771.location.5,289771,289771,iadb,XI-IATI-IADB-BR-L1053,XI-IATI-IADB,,1,Activity,"Brazil,Se",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"49.6026265, 6.1338866",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,SOCIAL INVESTMENT
534082,iadb-br,289772.location.0,289772,289772,iadb,XI-IATI-IADB-BR-L1122,XI-IATI-IADB,,1,Activity,"Brazil,Centro",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-7.017749, -37.945295",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,SOCIAL INVESTMENT
534084,iadb-br,289772.location.1,289772,289772,iadb,XI-IATI-IADB-BR-L1122,XI-IATI-IADB,,1,Activity,"Brazil,Fortaleza",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-3.7304512, -38.5217989",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,SOCIAL INVESTMENT
534085,iadb-br,289772.location.2,289772,289772,iadb,XI-IATI-IADB-BR-L1122,XI-IATI-IADB,,1,Activity,"Brazil,Se",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"49.6026265, 6.1338866",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,SOCIAL INVESTMENT
534083,iadb-gy,289849.location.0,289849,289849,iadb,XI-IATI-IADB-GY-L1044,XI-IATI-IADB,,1,Activity,"Guyana, 95 CARMICHAEL STREET, GEORGETOWN",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"6.816334504608, -58.162751486431",2,Approximate,,,,PPLC,capital of a political entity,,Guyana,SOCIAL INVESTMENT
534086,iadb-br,289774.location.0,289774,289774,iadb,XI-IATI-IADB-BR-L1525,XI-IATI-IADB,,1,Activity,"Brazil,Amap ",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"1.3545442, -51.9161977",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,REFORM / MODERNIZATION OF THE STATE
534090,iadb-br,289774.location.1,289774,289774,iadb,XI-IATI-IADB-BR-L1525,XI-IATI-IADB,,1,Activity,"Brazil,Amap ,Modelo",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"1.2247987, -50.8960335",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,REFORM / MODERNIZATION OF THE STATE
534091,iadb-br,289774.location.2,289774,289774,iadb,XI-IATI-IADB-BR-L1525,XI-IATI-IADB,,1,Activity,"Brazil,Modelo,Amap ",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"1.2247987, -50.8960335",2,Approximate,,,,PPLC,capital of a political entity,,Brazil,REFORM / MODERNIZATION OF THE STATE
534087,iadb-gy,289850.location.0,289850,289850,iadb,XI-IATI-IADB-GY-L1059,XI-IATI-IADB,,1,Activity,"Guyana, 229 SOUTH ROAD, LACYTOWN, GEORGETOWN",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"6.809278835539, -58.163458284694",2,Approximate,,,,PPLC,capital of a political entity,,Guyana,PRIVATE FIRMS AND SME DEVELOPMENT
534088,iadb-gy,289850.location.1,289850,289850,iadb,XI-IATI-IADB-GY-L1059,XI-IATI-IADB,,1,Activity,"Guyana, 1 WREN AVENUE RUIMVELDT GARDENS, GEORGETOWN",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"6.78694, -58.14307",2,Approximate,,,,PPLC,capital of a political entity,,Guyana,PRIVATE FIRMS AND SME DEVELOPMENT
